CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"2011055",5273,1468,877,202,0.131182795698925
"2011056",5274,1407,847,236,0.135857461024499
"2011057",5275,8,4,6,0
"2011058",5276,281,148,49,0.155405405405405
"2011059",5277,1607,869,673,0.277714285714286
"2011060",5278,3002,1044,361,0.144508670520231
"2011061",5279,2343,812,383,0.137717121588089
"2011062",5280,2446,1311,795,0.274867122247532
"2011063",5281,2409,1089,1220,0.511070110701107
"2011064",5282,2626,1478,535,0.227696404793609
"2011065",5283,2415,1586,203,0.0609073958980733
"2011066",5284,12,4,1,0
"2011067",5285,1895,875,260,0.184180790960452
"2011068",5286,2883,1317,792,0.195158850226929
"2011069",5287,0,0,0,0
"2011070",5288,263,81,201,0.768292682926829
"2011071",5289,2829,1326,796,0.244263508512213
"2011072",5290,1618,743,299,0.242876526458616
"2011073",5291,0,0,0,0
"2011074",5292,1104,444,169,0.266968325791855
"2011075",5293,0,0,0,0
"2011076",5294,2993,1397,578,0.262024407753051
"2011077",5295,2868,1358,715,0.22803195352215
"2011078",5296,2076,1078,510,0.223354958294717
"2011079",5297,2301,1036,1018,0.383204633204633
"2011080",5298,1053,573,365,0.196491228070175
"2011081",5299,217,97,109,0.257731958762887
"2011082",5300,0,0,0,0
"2011083",5301,0,0,0,0
"2011084",5302,473,290,66,0.10580204778157
"2011085",5303,2230,1313,186,0.0555138784696174
"2011086",5304,3947,2284,636,0.133733390484355
"2011087",5305,2358,1230,246,0.114566284779051
"2011088",5306,680,352,235,0.257142857142857
"2011089",5307,6,2,3,0
"2011090",5308,301,174,88,0.357142857142857
"2011091",5309,2553,1363,728,0.343044428259286
"2011092",5310,955,499,470,0.220883534136546
"2011093",5311,1950,1237,269,0.16116035455278
"2011094",5312,0,0,0,0
"2011095",5313,2594,1381,799,0.250359712230216
"2011096",5314,2652,1416,631,0.209893992932862
"2011097",5315,1343,578,234,0.174657534246575
"2011098",5316,1935,849,603,0.227432590855803
"2011099",5317,6,2,4,0
"2011100",5318,720,313,223,0.247524752475248
"2011101",5319,1436,935,76,0.0975865687303253
"2011102",5320,2884,1594,631,0.15623062616243
"2011103",5321,1700,761,417,0.30173564753004
"2011104",5322,1819,1044,388,0.169540229885057
"2011105",5323,195,63,5,0.225806451612903
"2011106",5324,1060,345,301,0.223214285714286
"2011107",5325,195,73,81,0.253521126760563
"2011108",5326,303,94,34,0.298969072164948
"2011109",5327,65,38,4,0.0789473684210526
"2011110",5328,1722,1028,156,0.0875842155919153
"2011111",5329,2190,1134,489,0.136925795053004
"2011112",5330,2182,1128,208,0.132326820603908
"2011113",5331,2810,1214,1005,0.484552845528455
"2011114",5332,2431,966,416,0.149
"2011115",5333,546,306,158,0.205882352941176
"2011116",5334,1009,588,351,0.36260162601626
"2011117",5335,3134,1700,543,0.153982300884956
"2011118",5336,2950,1239,464,0.157177225340818
"2011119",5337,8,2,4,0
"2011120",5338,1401,772,306,0.210336538461538
"2011121",5339,411,88,182,0.270588235294118
"2011122",5340,1973,425,345,0.280487804878049
"2011123",5341,1398,771,330,0.235595390524968
"2011124",5342,0,0,0,0
"2011125",5343,0,0,0,0
"2011126",5344,2029,842,479,0.17743830787309
"2011127",5345,1287,533,170,0.176252319109462
"2011128",5346,2844,1677,364,0.117401668653159
"2011129",5347,0,0,0,0
"2011130",5348,717,329,310,0.365853658536585
"2011131",5349,346,217,18,0.0867579908675799
"2011132",5350,0,0,0,0
"2011133",5351,69,36,11,0.138888888888889
"2011134",5352,2288,1387,252,0.125085910652921
"2011135",5353,2582,1290,789,0.231578947368421
"2011136",5354,2721,1286,666,0.257296466973886
"2011137",5355,2063,969,516,0.254582484725051
"2011138",5356,1459,734,332,0.181451612903226
"2011139",5357,3093,1331,1028,0.335338345864662
"2011140",5358,211,102,25,0.223300970873786
"2011141",5359,0,0,0,0
"2011142",5360,398,249,24,0.06
"2011143",5361,0,0,0,0
"2011144",5362,1562,981,143,0.0758196721311475
"2011145",5363,2545,1672,245,0.0816085156712005
"2011146",5364,1997,1309,148,0.080999242997729
"2011147",5365,61,34,44,0.147058823529412
"2011148",5366,1114,467,410,0.325431034482759
"2011149",5367,2488,1528,406,0.143211407315561
"2011150",5368,0,0,0,0
"2011151",5369,2413,1497,293,0.118633540372671
"2011152",5370,272,140,20,0.0547945205479452
"2011153",5371,0,0,0,0
"2011154",5372,0,0,0,0
"2011155",5373,5,1,1,0
"2011156",5374,0,0,0,0
"2011157",5375,0,0,0,0
"2011158",5376,0,0,0,0
"2011159",5377,0,0,0,0
"2011160",5378,0,0,0,0
"2011161",5379,0,0,0,0
"2011162",5380,0,0,0,0
"2011163",5381,0,0,0,0
"2011164",5382,0,0,0,0
"2011165",5383,0,0,0,0
"2030001",5384,2126,1240,106,0.0377049180327869
"2030002",5385,2249,808,161,0.0543615676359039
"2030003",5386,3020,839,101,0.0198598130841121
"2030004",5387,1363,605,128,0.0458265139116203
"2030005",5388,997,541,11,0.0113636363636364
"2030006",5389,1538,779,27,0.0136645962732919
"2030007",5390,933,570,21,0.00968992248062015
"2030008",5391,2630,1565,111,0.0254939451880178
"2030009",5392,1541,799,48,0.0100250626566416
"2030010",5393,1040,615,49,0.0288
"2030011",5394,557,281,16,0.0290909090909091
"2030012",5395,2536,1412,75,0.0205382436260623
"2030013",5396,2208,1369,77,0.0240524781341108
"2030014",5397,1462,787,54,0.0189633375474083
"2030015",5398,1078,644,15,0.00949367088607595
"2030016",5399,571,341,7,0.00854700854700855
"2030017",5400,1689,820,75,0.0277777777777778
"2030018",5401,1842,1046,78,0.0404896421845574
"2030019",5402,3052,1584,147,0.025062656641604
"2030020",5403,2714,1282,106,0.0304449648711944
"2030021",5404,759,407,18,0.0121359223300971
"2030022",5405,1935,829,119,0.0502450980392157
"2030023",5406,504,321,6,0.00316455696202532
"2030024",5407,990,510,20,0.0116279069767442
"2030025",5408,2600,1523,103,0.0232858990944373
"2030026",5409,2251,1255,61,0.0231259968102073
"2050101",5410,300,171,37,0.0595238095238095
"2050102",5411,355,201,53,0.0717703349282297
"2050201",5412,267,148,14,0.0277777777777778
"2050202",5413,792,427,78,0.0523917995444191
"2050301",5414,725,459,48,0.0352422907488987
"2050401",5415,396,205,47,0.0731707317073171
"2070001",5416,426,240,67,0.0688259109311741
"2070002",5417,679,293,111,0.0742857142857143
"2070003",5418,605,303,153,0.122302158273381
"2070004",5419,274,138,56,0.088
"2070005",5420,359,184,63,0.10752688172043
"2070006",5421,332,164,51,0.0848484848484849
"2070007",5422,113,53,29,0.148148148148148
"2070008",5423,140,78,27,0.0958904109589041
"2070009",5424,242,134,13,0.0317460317460317
"2070010",5425,136,92,14,0.032967032967033
"2090100",5426,0,0,0,0
"2090101",5427,0,0,0,0
"2090102",5428,0,0,0,0
"2090103",5429,0,0,0,0
"2090110",5430,1981,1072,800,0.4
"2090112",5431,2425,1180,1195,0.37542662116041
"2090113",5432,2876,1276,1657,0.392049883086516
"2090114",5433,2125,988,979,0.429990069513406
"2090115",5434,1898,881,616,0.430957683741648
"2090120",5435,919,395,427,0.372151898734177
"2090121",5436,3025,1316,767,0.369172932330827
"2090122",5437,810,346,234,0.372093023255814
"2090125",5438,895,462,446,0.370614035087719
"2090128",5439,449,226,225,0.327433628318584
"2090132",5440,715,426,145,0.169014084507042
"2090134",5441,1336,617,638,0.394480519480519
"2090136",5442,2246,831,1289,0.523114355231144
"2090140",5443,3307,1464,1061,0.326488706365503
"2090141",5444,818,466,155,0.186516853932584
"2090142",5445,4004,1954,1091,0.295149035651666
"2090145",5446,1142,494,400,0.324543610547667
"2090200",5447,1,0,0,0
"2090203",5448,3254,1715,1144,0.360597014925373
"2090204",5449,127,64,38,0.338461538461538
"2090205",5450,2664,1350,919,0.336772291820192
"2090206",5451,2645,1347,973,0.334561532792926
"2090216",5452,125,86,72,0.252873563218391
"2090217",5453,23,7,10,0.285714285714286
"2090218",5454,16,6,12,0.333333333333333
"2090219",5455,520,293,236,0.261224489795918
"2090220",5456,3617,2197,568,0.175479644361254
"2090221",5457,999,606,330,0.173400673400673
"2090223",5458,2486,1264,1097,0.389803921568627
"2090225",5459,105,74,21,0.180555555555556
"2090227",5460,2971,1676,1045,0.329755515802027
"2090228",5461,575,326,213,0.332307692307692
"2090231",5462,2391,1345,828,0.329904481998531
"2090252",5463,1901,979,714,0.383983572895277
"2090253",5464,1914,1003,724,0.363542739443872
"2090254",5465,598,336,180,0.327433628318584
"2090314",5466,1559,1077,210,0.138248847926267
"2090315",5467,1687,1168,260,0.138605442176871
"2090316",5468,2162,1155,533,0.24031007751938
"2090317",5469,497,265,210,0.368421052631579
"2090319",5470,1491,862,371,0.241379310344828
"2090320",5471,1918,1400,139,0.0493562231759657
"2090325",5472,585,408,134,0.174129353233831
"2090330",5473,257,152,52,0.151315789473684
"2090331",5474,734,429,104,0.149184149184149
"2090332",5475,3210,1841,570,0.186537364517969
"2090333",5476,2339,1714,96,0.0486233157586409
"2090335",5477,3327,2345,194,0.0459965928449744
"2090336",5478,2570,1483,456,0.183743169398907
"2090337",5479,2761,1952,169,0.0467145790554415
"2090338",5480,2485,1771,116,0.046119235095613
"2090339",5481,1135,814,86,0.0777777777777778
"2090340",5482,2120,1223,446,0.185029436501262
"2090342a",5483,905,564,238,0.249520153550864
"2090342b",5484,26,25,0,0
"2090344",5485,2969,2054,128,0.0451644575355916
"2090347",5486,2336,1378,436,0.158085569253082
"2090351",5487,1847,799,493,0.319496855345912
"2090371",5488,1462,1005,326,0.245579567779961
"2090372",5489,138,42,49,0.289473684210526
"2090400",5490,0,0,0,0
"2090422",5491,2242,1487,547,0.194312796208531
"2090423a",5492,1768,1007,659,0.318091451292247
"2090423b",5493,0,0,0,0
"2090423c",5494,0,0,0,0
"2090424",5495,1902,1266,326,0.192857142857143
"2090425",5496,826,578,138,0.167539267015707
"2090426",5497,2730,1920,398,0.130389064143007
"2090430",5498,1311,889,125,0.097972972972973
"2090432",5499,1965,1338,315,0.146525679758308
"2090435",5500,2576,1713,473,0.192037470725995
"2090436",5501,1112,802,95,0.0671550671550672
"2090438",5502,217,156,22,0.0943396226415094
"2090440",5503,421,292,35,0.0410958904109589
"2090441",5504,2127,1438,125,0.0505190311418685
"2090442",5505,2644,1883,182,0.0724174653887114
"2090443",5506,2193,1576,185,0.0766283524904215
"2090444",5507,2269,1606,130,0.0559701492537313
"2090445",5508,1782,1263,89,0.0559875583203732
"2090446",5509,1438,1031,103,0.075098814229249
"2090448",5510,2027,1435,118,0.0557909604519774
"2090449",5511,1537,1070,140,0.0513059701492537
"2090450a",5512,942,655,45,0.0515151515151515
"2090450b",5513,402,280,15,0.0533807829181495
"2090451",5514,1800,1296,124,0.0782339271882262
"2110101",5515,475,275,86,0.0780141843971631
"2110201",5516,486,257,70,0.0952380952380952
"2110202",5517,28,19,1,0.0555555555555556
"2110301",5518,578,380,63,0.0701298701298701
"2110302",5519,45,31,0,0
"2110303",5520,97,78,1,0
"2110401",5521,449,253,90,0.0674603174603175
"2110402",5522,126,83,4,0.0232558139534884
"2130001",5523,829,456,103,0.0548245614035088
"2130002",5524,305,169,13,0.101796407185629
"2130003",5525,1683,554,302,0.125454545454545
"2130004",5526,1670,971,94,0.043613707165109
"213001a",5527,2082,859,135,0.048667439165701
"213001m",5528,2161,1112,140,0.0441441441441441
"213001t",5529,1925,1031,64,0.0242248062015504
"213002e",5530,2002,1147,87,0.0274336283185841
"213002m",5531,782,391,25,0.0360824742268041
"213003b",5532,2591,1460,136,0.0275482093663912
"213003c",5533,2012,1254,58,0.0232931726907631
"213003m",5534,1390,730,71,0.042995839112344
"213003n",5535,1085,634,66,0.0364500792393027
"213004a",5536,1048,358,134,0.0931506849315069
"213004b",5537,1831,1059,132,0.0380589914367269
"213004w",5538,922,528,37,0.0402298850574713
"21301cr",5539,1932,1060,74,0.0313092979127135
"21301mn",5540,1369,722,39,0.0238095238095238
"21301tc",5541,2606,1262,107,0.0294820717131474
"21303cs",5542,1721,1062,45,0.0189214758751183
"21303nw",5543,632,376,37,0.0401069518716578
"21303ws",5544,1242,638,42,0.0266457680250784
"21304lp",5545,2623,1386,71,0.0217076700434153
"21304ms",5546,1050,566,28,0.0159010600706714
"21304se",5547,2966,1777,144,0.027027027027027
"2132gbn",5548,2317,1154,91,0.027027027027027
"2132gbs",5549,2488,1068,129,0.0456238361266294
"2132psn",5550,2201,1033,116,0.038423645320197
"2132pss",5551,2470,1297,67,0.025462962962963
"2134nlp",5552,1488,855,56,0.0188679245283019
"2150001",5553,780,240,715,0.869387755102041
"2150002",5554,2071,778,1661,0.712998712998713
"2150003",5555,1172,436,1093,0.934731934731935
"2150004",5556,2579,1121,2280,0.868490732568402
"2150005",5557,1913,800,1759,0.907615480649189
"2150006",5558,1980,870,1310,0.607264472190692
"2150007",5559,3234,1439,2283,0.647431386347643
"2150008",5560,1599,803,917,0.504938271604938
"2150009",5561,2844,1419,2362,0.806338028169014
"2150010",5562,2446,892,2159,0.870748299319728
"2150011",5563,1518,806,1394,0.917396745932415
"2150012",5564,260,138,236,0.873134328358209
"2150013",5565,3443,1778,2538,0.733186328555678
"2150014",5566,1226,618,1015,0.819218241042345
"2150015",5567,640,232,534,0.755458515283843
"2150016",5568,2600,1354,2384,0.925461254612546
"2150017",5569,1395,923,1321,0.948464912280702
"2150018",5570,328,99,300,0.86734693877551
"2150019",5571,156,106,114,0.695238095238095
"2150020",5572,3058,1658,2720,0.879828326180258
"2150021",5573,413,156,376,0.875816993464052
"2150022",5574,881,265,812,0.870588235294118
"2150023",5575,1951,830,1566,0.74390243902439
"2150024",5576,102,64,45,0.417910447761194
"2150025",5577,2310,1076,1514,0.606572769953052
"2150026",5578,1040,324,883,0.827044025157233
"2150027",5579,1063,327,973,0.905362776025237
"2150028",5580,2610,890,2148,0.762541806020067
"2150029",5581,796,348,510,0.538028169014084
"2150030",5582,3628,1621,3039,0.837009803921569
"2150031",5583,1541,671,1222,0.751111111111111
"2150032",5584,2037,1011,1788,0.866
"2150033",5585,1191,767,1012,0.848249027237354
"2150034",5586,849,413,684,0.796650717703349
"2150035",5587,3184,1282,2710,0.837245696400626
"2150036",5588,3391,1392,3070,0.905286343612335
"2150037",5589,955,398,746,0.753180661577608
"2150038",5590,3116,1479,2258,0.709395973154362
"2150039",5591,2009,680,1818,0.902511078286558
"2150040",5592,2652,726,2452,0.909470752089137
"2150041",5593,3294,1011,3055,0.924212598425197
"2150042",5594,3002,1279,2652,0.875
"2150043",5595,1668,614,1491,0.901453957996769
"2150044",5596,1866,552,1698,0.9
"2150045",5597,1315,730,873,0.638121546961326
"2150046",5598,267,112,220,0.801724137931034
"2150047",5599,1890,553,1724,0.893884892086331
"2150048",5600,3306,1098,3038,0.911710037174721
"2150049",5601,2644,983,2264,0.839231547017189
"2150050",5602,1885,916,1813,0.914660831509847
"2150051",5603,1859,1062,1728,0.932075471698113
"2150052",5604,2922,1740,2157,0.734140715109573
"2150053",5605,2663,1158,2463,0.853700516351119
"2150054",5606,1374,758,908,0.632183908045977
"2150055",5607,2671,1016,2398,0.906093906093906
"2150056",5608,2761,1136,2513,0.907142857142857
"2150057",5609,966,295,860,0.84083044982699
"2150058",5610,2994,1203,2686,0.887973640856672
"2150059",5611,2141,713,1981,0.914685314685315
"2150060",5612,2958,1058,2455,0.78847969782814
"2150061",5613,2426,749,2186,0.871099050203528
"2150062",5614,2369,1393,1302,0.523297491039427
"2150063",5615,663,232,556,0.821739130434783
"2150064",5616,2350,698,2137,0.907514450867052
"2150065",5617,2163,981,1603,0.745158002038736
"2150066",5618,1328,517,1131,0.81496062992126
"2150067",5619,2200,1116,1565,0.684587813620072
"2150068",5620,3100,1231,2690,0.858964143426295
"2150069",5621,3377,1145,2988,0.871816638370119
"2150070",5622,1706,559,1597,0.933810375670841
"2150071",5623,185,66,157,0.867647058823529
"2150072",5624,1182,595,908,0.760539629005059
"2150073",5625,2530,1514,1411,0.541858932102835
"2150074",5626,765,350,556,0.708683473389356
"2150075",5627,75,34,52,0.647058823529412
"2150076",5628,24,14,7,0.142857142857143
"2150077",5629,1624,687,1269,0.757879656160458
"2150078",5630,1891,809,1727,0.899503722084367
"2150079",5631,1238,445,1124,0.870824053452116
"2150080",5632,821,401,774,0.944303797468354
"2150081",5633,2029,983,1492,0.750511247443763
"2150082",5634,10,3,10,1
"2150083",5635,3430,1867,2285,0.659860290166577
"2150084",5636,2245,1017,1849,0.76232741617357
"2150085",5637,3331,1312,3044,0.903522205206738
"2150086",5638,567,286,446,0.771929824561403
"2150087",5639,1055,340,926,0.865889212827988
"2150088",5640,2304,751,2080,0.915006640106242
"2150089",5641,9,5,5,0.6
"2150090",5642,4678,1955,4286,0.91245440333507
"2150091",5643,939,342,840,0.864306784660767
"2150092",5644,252,90,219,0.860215053763441
"2150093",5645,156,87,61,0.258426966292135
"2150094",5646,2671,700,2392,0.885222381635581
"2150095",5647,4109,1190,3731,0.896933560477002
"2150096",5648,2558,1439,1531,0.58008356545961
"2150097",5649,2580,1030,2097,0.788910505836576
"2150098",5650,3821,1450,3451,0.886411149825784
"2150099",5651,2902,926,2559,0.883187772925764
"2150100",5652,2568,1202,2200,0.877000842459983
"2150101",5653,657,369,451,0.661246612466125
"2150102",5654,942,551,299,0.288288288288288
"2150103",5655,2795,1443,2085,0.725961538461538
"2150104",5656,2569,905,2274,0.866374589266156
"2150105",5657,2973,1411,2441,0.808404558404558
"2150106",5658,2302,1326,1668,0.739520958083832
"2150107",5659,2416,1111,1969,0.808356039963669
"2150108",5660,2345,958,2090,0.899141630901288
"2150109",5661,3215,1252,2555,0.791666666666667
"2150110",5662,1118,377,993,0.901069518716578
"2150111",5663,2279,1104,1732,0.731439046746104
"2150112",5664,1831,624,1664,0.925324675324675
"2150113",5665,3678,1607,2886,0.749378109452736
"2150114",5666,3224,1818,2068,0.604019554589897
"2150115",5667,2999,1038,2701,0.897260273972603
"2150116",5668,1815,681,1363,0.699270072992701
"2150117",5669,2670,863,2400,0.912790697674419
"2150118",5670,1731,764,1494,0.853055916775033
"2150119",5671,1035,434,947,0.912442396313364
"2150120",5672,2287,900,2053,0.889385474860335
"2150121",5673,117,72,96,0.835616438356164
"2150122",5674,2353,1145,2133,0.895705521472393
"2150123",5675,869,420,638,0.700239808153477
"2150124",5676,1294,713,787,0.604617604617605
"2150125",5677,945,343,849,0.869942196531792
"2150126",5678,1445,682,1021,0.666180758017493
"2150127",5679,1051,390,986,0.927461139896373
"2150128",5680,2178,804,1982,0.904228855721393
"2150129",5681,151,87,94,0.632183908045977
"2150130",5682,1089,424,887,0.732860520094563
"2150131",5683,20,11,16,0.7
"2150132",5684,1112,348,1054,0.935294117647059
"2150133",5685,81,32,73,0.939393939393939
"2150134",5686,2440,1361,1286,0.487912087912088
"2150135",5687,1689,770,1088,0.647361647361647
"2150136",5688,1629,821,1139,0.664188351920694
"2150137",5689,35,18,20,0.368421052631579
"2150138",5690,530,149,490,0.927631578947368
"2150139",5691,496,168,394,0.74251497005988
"2150140",5692,12,6,11,0.857142857142857
"2150141",5693,80,42,46,0.558139534883721
"2150142",5694,1846,682,1678,0.90684133915575
"2150143",5695,3038,1339,2504,0.860014892032762
"2150144",5696,50,12,43,0.75
"2150145",5697,914,373,845,0.908602150537634
"2150146",5698,2052,553,1882,0.907063197026022
"2150147",5699,140,46,106,0.695652173913043
"2150148",5700,101,23,77,0.739130434782609
"2150149",5701,101,34,88,0.818181818181818
"2150150",5702,1069,427,740,0.645977011494253
"2150151",5703,2739,1609,1989,0.73416149068323
"2150152",5704,2230,1156,1767,0.76936170212766
"2150153",5705,263,110,246,0.899082568807339
"2150154",5706,2306,924,2053,0.878494623655914
"2150155",5707,504,251,444,0.856589147286822
"2150156",5708,2037,690,1853,0.912332838038633
"2150157",5709,1090,474,995,0.913684210526316
"2150158",5710,2997,1186,2656,0.885547201336675
"2150159",5711,546,147,511,0.937931034482759
"2150160",5712,313,169,106,0.348066298342541
"2150161",5713,1944,835,1527,0.790243902439024
"2150162",5714,591,350,297,0.528571428571429
"2150163",5715,2459,803,2201,0.870967741935484
"2150164",5716,1829,874,1205,0.633674630261661
"2150165",5717,689,360,515,0.728021978021978
"2150166",5718,545,214,410,0.738738738738739
"2150167",5719,531,303,365,0.653721682847896
"2150168",5720,394,137,367,0.902985074626866
"2150169",5721,313,200,285,0.939698492462312
"2150170",5722,706,269,652,0.932835820895522
"2150171",5723,18,12,15,0.916666666666667
"2150172",5724,43,16,31,0.866666666666667
"2150173",5725,1412,539,968,0.618249534450652
"2150174",5726,881,350,807,0.918079096045198
"2150175",5727,1062,518,947,0.875239923224568
"2150176",5728,1224,432,1029,0.803738317757009
"2150177",5729,641,225,562,0.847161572052402
"2150178",5730,23,16,11,0.4375
"2150179",5731,385,125,361,0.952
"2150180",5732,177,66,155,0.803030303030303
"2150181",5733,814,505,158,0.159362549800797
"2150182",5734,906,238,800,0.8559670781893
"2150183",5735,2547,824,2382,0.913730255164034
"2150184",5736,31,17,8,0.235294117647059
"2150185",5737,0,0,0,0
"2150186",5738,248,83,222,0.906976744186046
"2150187",5739,2258,965,1693,0.687891440501044
"2150188",5740,2088,888,1199,0.449943757030371
"2150189",5741,675,185,587,0.903743315508021
"2150190",5742,440,179,283,0.617977528089888
"2150191",5743,408,182,376,0.922651933701657
"2150192",5744,468,142,411,0.78169014084507
"2150193",5745,357,153,263,0.703703703703704
"2150194",5746,2107,955,1256,0.54014598540146
"2150195",5747,809,406,396,0.348039215686274
"2150196",5748,833,409,477,0.481751824817518
"2150197",5749,882,223,796,0.868995633187773
"2150198",5750,827,413,773,0.944309927360775
"2150199",5751,2350,1236,1608,0.682552504038772
"2150200",5752,2104,1206,1464,0.70126582278481
"2150201",5753,1013,608,699,0.721498371335505
"2150202",5754,806,444,333,0.316964285714286
"2150203",5755,3625,1557,2299,0.607233502538071
"2150204",5756,697,241,513,0.637860082304527
"2150205",5757,266,73,239,0.911764705882353
"2150206",5758,1177,506,970,0.807228915662651
"2150207",5759,2286,1240,1578,0.687400318979266
"2150208",5760,74,31,73,0.866666666666667
"2150209",5761,1319,329,1159,0.819571865443425
"2150210",5762,382,135,350,0.949275362318841
"2150211",5763,254,115,155,0.631147540983607
"2150212",5764,1488,544,1303,0.835740072202166
"2150213",5765,175,77,144,0.779220779220779
"2150214",5766,1872,790,1634,0.8734335839599
"2150215",5767,1135,416,746,0.680693069306931
"2150216",5768,1459,624,1329,0.867954911433172
"2150217",5769,203,63,190,0.934426229508197
"2150218",5770,829,279,752,0.883161512027491
"2150219",5771,1186,383,1065,0.876315789473684
"2150220",5772,588,245,490,0.818548387096774
"2150221",5773,1202,558,1031,0.838709677419355
"2150222",5774,11,7,3,0.428571428571429
"2150223",5775,345,201,209,0.619718309859155
"2150224",5776,190,132,96,0.518518518518518
"2150225",5777,313,116,289,0.853448275862069
"2150226",5778,2146,1175,1888,0.874350086655113
"2150227",5779,3614,984,3271,0.885858585858586
"2150228",5780,1486,477,1399,0.907949790794979
"2150229",5781,1209,343,1099,0.873563218390805
"2150230",5782,502,272,378,0.733552631578947
"2150231",5783,334,135,213,0.64
"2150232",5784,1260,434,1148,0.908466819221968
"2150233",5785,4,1,3,1
"2150234",5786,2269,1136,1973,0.878005342831701
"2150235",5787,249,144,145,0.538461538461538
"2150236",5788,382,200,270,0.668316831683168
"2150237",5789,677,286,635,0.915194346289753
"2150238",5790,97,46,82,0.8125
"2150239",5791,2127,885,1734,0.741610738255034
"2150240",5792,806,333,702,0.870769230769231
"2150241",5793,525,98,449,0.742574257425743
"2150242",5794,34,13,32,0.923076923076923
"2150243",5795,70,36,57,0.764705882352941
"2150244",5796,687,288,599,0.807017543859649
"2150245",5797,347,94,316,0.873684210526316
"2150246",5798,4,2,4,1
"2150247",5799,146,66,116,0.757575757575758
"2150248",5800,46,14,39,0.769230769230769
"2150249",5801,316,147,261,0.835616438356164
"2150250",5802,135,43,118,0.869565217391304
"2150251",5803,9,6,2,0
"2150252",5804,9,8,2,0.125
"2150253",5805,424,171,355,0.833333333333333
"2150254",5806,2261,723,2093,0.875
"2150255",5807,223,99,133,0.47
"2150256",5808,314,176,205,0.659090909090909
"2150257",5809,450,228,425,0.951111111111111
"2150258",5810,20,8,20,0.875
"2150259",5811,791,294,761,0.909395973154362
"2170001",5812,1767,949,218,0.0928270042194093
"2170002",5813,2078,1114,85,0.0240740740740741
"2170003",5814,1298,439,375,0.195402298850575
"2170004",5815,2225,1204,126,0.0448132780082988
"2170005",5816,1269,724,76,0.0409276944065484
"2170006",5817,1652,785,243,0.0809768637532134
"2170007",5818,1033,523,53,0.0555555555555556
"2170008",5819,2301,1329,102,0.033987915407855
"2170009",5820,1402,650,184,0.0859154929577465
"2170010",5821,2289,1111,325,0.109417040358744
"2170011",5822,809,401,82,0.0931989924433249
"2170012",5823,1808,927,81,0.0383795309168444
"2170013",5824,2664,1289,151,0.0285935085007728
"2190011",5825,352,204,67,0.0689655172413793
"2190014",5826,784,410,213,0.09375
"2190015",5827,499,218,89,0.0772727272727273
"2190016",5828,1913,1125,360,0.132917038358608
"2190021",5829,2235,874,964,0.248
"2190024",5830,1086,419,416,0.182692307692308
"2190032",5831,2344,862,1112,0.258479532163743
"2190033",5832,103,56,24,0.078125
"2190035",5833,170,84,53,0.255813953488372
"2190036",5834,555,138,375,0.510791366906475
"2190043",5835,314,189,77,0.130890052356021
"2190044",5836,854,402,317,0.244332493702771
"2190045",5837,1713,796,575,0.229036295369212
"2190046",5838,636,318,145,0.141975308641975
"2210101",5839,2086,1198,92,0.0454176804541768
"2210103",5840,2874,1694,194,0.0488415779586725
"2210105",5841,2221,1526,83,0.0293896006028636
"2210107",5842,826,684,39,0.03125
"2210112",5843,1740,958,130,0.0470588235294118
"2210202",5844,3574,2070,270,0.0625986322987901
"2210211",5845,1762,1044,185,0.0674033149171271
"2210216",5846,3105,2029,70,0.01875
"2210218",5847,2482,1622,48,0.0169043845747491
"2210310",5848,2217,1461,31,0.0323432343234323
"2210313",5849,2802,1641,116,0.0303867403314917
"2210314",5850,3421,2206,260,0.0401353965183752
"2210317",5851,1925,1266,79,0.0304878048780488
"2210404",5852,2147,1250,232,0.0690876882196634
"2210408",5853,2779,1644,137,0.0337601862630966
"2210409",5854,4165,2525,220,0.0391928599146294
"2210415",5855,411,273,33,0.0786026200873362
"2230001",5856,2177,1215,118,0.0356255178127589
"2230002",5857,2055,1036,133,0.0603700097370983
"2230003",5858,1905,914,129,0.0546448087431694
"2230004",5859,1296,731,102,0.037037037037037
"2230005",5860,536,271,28,0.0294117647058824
"2230008",5861,296,157,14,0.0258064516129032
"2230011",5862,781,428,22,0.0235294117647059
"2230012",5863,281,184,7,0.016304347826087
"2230013",5864,987,462,96,0.0770925110132159
"2230014",5865,1050,545,66,0.0408163265306122
"2230016",5866,1072,626,37,0.036624203821656
"2230017",5867,1205,664,72,0.0512820512820513
"223001a",5868,1209,664,114,0.0514372163388805
"2230020",5869,579,336,20,0.0238805970149254
"2230023",5870,328,154,11,0.0196078431372549
"2230024",5871,713,414,25,0.0218446601941748
"2230025",5872,386,206,38,0.0673076923076923
"223002a",5873,1320,597,53,0.0371621621621622
"2230036",5874,908,499,37,0.0139442231075697
"223003a",5875,1653,858,100,0.0324449594438007
"223004a",5876,1881,966,131,0.0468262226847034
"2250001",5877,1124,599,66,0.0347826086956522
"2250002",5878,1409,797,47,0.0228716645489199
"2250003",5879,1515,664,59,0.0254872563718141
"2250004",5880,1780,961,123,0.0325288562434418
"2250005",5881,1063,640,29,0.0179640718562874
"2250006",5882,1020,590,18,0.013745704467354
"2250007",5883,850,556,17,0.0127737226277372
"2250008",5884,358,240,5,0.0133333333333333
