CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"2010573",4790,1643,699,100,0.0596590909090909
"2010574",4791,399,180,243,0.589473684210526
"2010575",4792,3479,2234,559,0.143422789265288
"2010576",4793,2880,1461,282,0.09184372858122
"2010577",4794,1624,1076,359,0.182058047493404
"2010578",4795,1899,1404,230,0.125525946704067
"2010579",4796,1181,454,456,0.390829694323144
"2010580",4797,979,471,57,0.0770833333333333
"2010581",4798,1040,588,62,0.0576271186440678
"2010582",4799,1645,756,191,0.133074935400517
"2010583",4800,1300,579,117,0.0747826086956522
"2010584",4801,3328,1704,206,0.113229347198151
"2010585",4802,2375,1095,370,0.138336347197107
"2010586",4803,3378,1854,788,0.211320754716981
"2010587",4804,2983,1610,705,0.218769043266301
"2010588",4805,4279,2771,607,0.137967914438503
"2010589",4806,2330,1230,654,0.222950819672131
"2010590",4807,2183,1591,108,0.0436117936117936
"2010591",4808,2336,1102,1767,0.763586956521739
"2010592",4809,2178,1088,716,0.306085376930064
"2010593",4810,4639,2463,1774,0.406387225548902
"2010594",4811,1822,1061,362,0.16870876531574
"2010595",4812,1855,885,634,0.32258064516129
"2010596",4813,3639,1837,766,0.2072707542051
"2010597",4814,2590,1257,786,0.263322884012539
"2010598",4815,2631,1483,1029,0.258815701929474
"2010599",4816,531,311,127,0.217391304347826
"2010600",4817,4285,2336,1177,0.274426508071368
"2010601",4818,4171,2845,347,0.0777038851942597
"2010602",4819,1439,970,147,0.109422492401216
"2010603",4820,2892,1793,645,0.21953896816685
"2010604",4821,3227,2148,209,0.0583409298085688
"2010605",4822,1886,994,780,0.393756294058409
"2010606",4823,979,423,60,0.0444964871194379
"2010607",4824,727,210,99,0.150579150579151
"2010608",4825,1292,561,906,0.688495575221239
"2010609",4826,3875,2397,601,0.170421958213847
"2010610",4827,2175,1008,1180,0.481844946025515
"2010611",4828,2538,1189,218,0.097907949790795
"2010612",4829,3427,2331,281,0.0770877944325482
"2010613",4830,2203,1139,615,0.27735368956743
"2010614",4831,3954,2183,775,0.199908508691674
"2010615",4832,2145,1343,325,0.150397686189443
"2010616",4833,3164,2109,378,0.117813383600377
"2010617",4834,4307,2324,1237,0.278426286208387
"2010618",4835,3919,2209,1128,0.277178796046721
"2010619",4836,4955,3395,405,0.0772806507844277
"2010620",4837,3468,2053,302,0.0838958534233366
"2010621",4838,1335,720,443,0.292942743009321
"2010622",4839,4613,2668,1104,0.22358630952381
"2010623",4840,3991,2374,437,0.0965744944283946
"2010624",4841,505,357,78,0.120192307692308
"2010625",4842,3659,2159,363,0.10213556174559
"2010626",4843,4907,3027,476,0.0939464108501489
"2010627",4844,3273,1539,922,0.307000642260758
"2010628",4845,2098,1060,1282,0.55
"2010629",4846,384,130,64,0.122950819672131
"2010630",4847,4293,2785,459,0.0985915492957746
"2010631",4848,3343,2205,310,0.0815412186379928
"2010632",4849,31,18,4,0.157894736842105
"2010633",4850,3982,2836,452,0.109418282548476
"2010634",4851,3316,1902,727,0.219042663891779
"2010635",4852,3551,2128,434,0.107829348335677
"2010636",4853,1847,1265,133,0.0576479631053036
"2010637",4854,2623,1490,1780,0.664010624169987
"2010638",4855,2392,1186,390,0.178141135972461
"2010639",4856,2591,1645,379,0.118110236220472
"2010640",4857,4530,2550,936,0.202492211838006
"2010641",4858,3729,2172,667,0.16105550500455
"2010642",4859,1807,1278,146,0.0744435917114352
"2010643",4860,4486,2606,1292,0.257851880573866
"2010644",4861,4500,2745,729,0.151603498542274
"2010645",4862,2507,1523,282,0.107236842105263
"2010646",4863,2454,1292,488,0.199386503067485
"2010647",4864,4436,1859,453,0.110756123535676
"2010648",4865,3528,2321,340,0.0905227369315767
"2010649",4866,4843,2284,1132,0.24694589877836
"2010650",4867,3599,2465,363,0.130117551682205
"2010651",4868,3131,1793,769,0.25219298245614
"2010652",4869,3054,1680,388,0.128159905937684
"2010653",4870,614,287,300,0.496575342465753
"2010654",4871,2896,1712,1133,0.339622641509434
"2010655",4872,3984,2323,628,0.161456102783726
"2010656",4873,510,257,270,0.103846153846154
"2010657",4874,2013,1224,563,0.252025931928687
"2010658",4875,3187,1920,581,0.172413793103448
"2010659",4876,2819,1862,289,0.106858054226475
"2010660",4877,3144,1885,430,0.135106937923839
"2010661",4878,3100,1832,455,0.215094339622642
"2010662",4879,2059,1433,400,0.150205761316872
"2010663",4880,576,421,81,0.200495049504951
"2010664",4881,3036,1386,2005,0.653295128939828
"2010665",4882,2424,1665,444,0.169789227166276
"2010666",4883,0,0,0,0
"2010667",4884,2150,1457,201,0.0892018779342723
"2010668",4885,3784,2241,561,0.13154478580701
"2010669",4886,3664,2545,272,0.0693261037955074
"2010670",4887,3350,2390,183,0.0535117056856187
"2010671",4888,3253,1953,694,0.212198872373142
"2010672",4889,3770,2360,605,0.141485809682805
"2010673",4890,3114,2060,440,0.130958112662494
"2010674",4891,4297,2911,540,0.126860622462788
"2010675a",4892,1937,1126,295,0.165065502183406
"2010675b",4893,0,0,0,0
"2010676",4894,3353,1678,1290,0.369846878680801
"2010677",4895,1323,663,933,0.723625557206538
"2010678",4896,2714,1435,230,0.0844382414515003
"2010679",4897,1158,708,248,0.255289139633286
"2010680",4898,189,116,10,0.0701754385964912
"2010681",4899,10,6,1,0.0909090909090909
"2010682",4900,3075,1932,635,0.198872373141978
"2010683",4901,307,84,220,0.728571428571429
"2010684",4902,3733,2317,614,0.155396892062159
"2010685",4903,360,204,51,0.10377358490566
"2010686",4904,215,57,51,0.225
"2010687",4905,2731,1886,342,0.133333333333333
"2010688",4906,3986,2873,239,0.0575809199318569
"2010689",4907,2482,1303,896,0.387490465293669
"2010690",4908,3829,2602,328,0.0785360274494853
"2010691",4909,3750,2651,382,0.0841602352076442
"2010692",4910,3383,2049,296,0.0817425354870289
"2010693",4911,690,416,92,0.14218009478673
"2010694",4912,1285,657,213,0.16566265060241
"2010695",4913,1886,929,656,0.326775956284153
"2010696",4914,2096,1024,710,0.301251203079885
"2010697",4915,2830,1554,875,0.328205128205128
"2010698",4916,1489,776,260,0.215384615384615
"2010699",4917,2407,1647,223,0.0948640483383686
"2010700",4918,2250,1425,221,0.0781357093899931
"2010701",4919,638,275,377,0.604240282685512
"2010702",4920,657,302,283,0.422297297297297
"2010703",4921,2657,1884,141,0.0635930047694754
"2010704",4922,3166,2188,545,0.153010411951109
"2010705",4923,1304,441,158,0.130733944954128
"2010706",4924,2887,1589,251,0.0950283196979232
"2010707",4925,763,438,113,0.120267260579065
"2010708",4926,610,256,393,0.640316205533597
"2010709",4927,3968,2596,734,0.181922635005745
"2010710",4928,2481,1785,233,0.0794627867935087
"2010711",4929,3928,2541,444,0.122630560928433
"2010712",4930,4105,2319,1227,0.289861351819757
"2010713",4931,2032,1123,371,0.162916291629163
"2010714",4932,426,175,300,0.622950819672131
"2010715",4933,880,438,160,0.217889908256881
"2010716",4934,2767,1610,536,0.169439309919901
"2010717",4935,2135,1182,574,0.255639097744361
"2010718",4936,3098,2117,326,0.0905730129390018
"2010719",4937,1680,841,699,0.429086538461538
"2010720",4938,2098,1365,268,0.15758896151053
"2010721",4939,2940,2044,241,0.0791788856304985
"2010722",4940,4704,2499,1199,0.238095238095238
"2010723",4941,2925,1708,529,0.190839694656489
"2010724",4942,800,522,32,0.0449640287769784
"2010725",4943,2364,1245,619,0.253611556982344
"2010726",4944,1837,1278,124,0.0590038314176245
"2010727",4945,1003,495,118,0.125773195876289
"2010728",4946,956,586,143,0.145328719723183
"2010729",4947,279,195,34,0.119402985074627
"2010730",4948,2645,1848,206,0.0772921108742004
"2010731",4949,3330,1779,1128,0.299391256225789
"2010732",4950,1961,1219,274,0.13237639553429
"2010733",4951,311,79,143,0.495495495495495
"2010734",4952,1898,1213,275,0.165853658536585
"2010735",4953,2065,1328,379,0.159682080924856
"2010736",4954,1507,1035,250,0.165103189493433
"2010737",4955,57,27,24,0.16
"2010738",4956,666,268,40,0.133828996282528
"2010739",4957,2459,1136,669,0.245098039215686
"2010740",4958,234,102,30,0.300970873786408
"2010741",4959,2098,1231,948,0.419277108433735
"2010742",4960,1280,873,123,0.0754504504504505
"2010743",4961,245,114,177,0.714285714285714
"2010744",4962,2150,1432,241,0.108164689462666
"2010745",4963,2575,1638,270,0.0996941896024465
"2010746",4964,738,363,103,0.139784946236559
"2010747",4965,2902,1630,633,0.232586311326469
"2010748",4966,1608,798,231,0.125935162094763
"2010749",4967,475,126,118,0.262295081967213
"2010750",4968,842,409,143,0.165853658536585
"2010751",4969,2411,1506,342,0.145077720207254
"2010752",4970,1521,873,469,0.293453724604966
"2010753",4971,519,307,91,0.17737003058104
"2010754",4972,1651,639,110,0.073051948051948
"2010755",4973,2601,1340,1413,0.460931899641577
"2010756",4974,1775,977,465,0.24172517552658
"2010757",4975,2814,1382,449,0.161016949152542
"2010758",4976,3822,2653,288,0.0812523294819232
"2010759",4977,2288,1405,400,0.191459074733096
"2010760",4978,2176,1492,81,0.0449362843729041
"2010761",4979,1617,1237,89,0.0538827258320127
"2010762",4980,815,513,324,0.373134328358209
"2010763",4981,1275,617,912,0.724960254372019
"2010764",4982,2057,1319,410,0.165424739195231
"2010765",4983,2930,1443,437,0.15572625698324
"2010766",4984,472,195,384,0.791878172588833
"2010767",4985,98,45,49,0.568181818181818
"2010768",4986,2684,1842,268,0.0774228478613969
"2010769",4987,186,99,16,0.0792079207920792
"2010770",4988,399,142,200,0.435374149659864
"2010771",4989,1611,772,427,0.234417344173442
"2010772",4990,4612,3232,253,0.0544735240413877
"2010773",4991,3102,1579,446,0.208542713567839
"2010774",4992,445,218,78,0.172248803827751
"2010775",4993,2613,1751,465,0.138873396542108
"2010776",4994,3352,1936,524,0.156639004149378
"2010777",4995,798,301,524,0.66
"2010778",4996,430,246,148,0.40080971659919
"2010779",4997,1043,409,795,0.786764705882353
"2010780",4998,657,288,402,0.633217993079585
"2010781",4999,3843,1804,1596,0.448237885462555
"2010782",5000,2375,1399,393,0.145390070921986
"2010783",5001,565,283,141,0.278846153846154
"2010784",5002,1072,519,75,0.0680933852140078
"2010785",5003,1331,966,276,0.200943396226415
"2010786",5004,1300,560,915,0.689964157706093
"2010787",5005,551,259,364,0.652509652509653
"2010788",5006,409,221,169,0.179372197309417
"2010789",5007,3016,1768,355,0.0887608069164265
"2010790",5008,3084,1752,874,0.274282560706402
"2010791",5009,0,0,0,0
"2010792",5010,1970,1043,1156,0.574678536102868
"2010793",5011,2652,1375,1156,0.389251997095134
"2010794",5012,723,223,109,0.223809523809524
"2010795",5013,1316,392,992,0.762052877138414
"2010796",5014,3111,1802,872,0.277320153761669
"2010797",5015,0,0,0,0
"2010798",5016,532,356,218,0.383977900552486
"2010799",5017,1331,714,275,0.198910081743869
"2010800",5018,4464,2708,719,0.154411764705882
"2010801",5019,353,174,180,0.537142857142857
"2010802",5020,0,0,0,0
"2010803",5021,4698,3253,475,0.0999086201644837
"2010804",5022,4192,2563,1033,0.235629996193376
"2010805",5023,2903,2020,197,0.0558002936857562
"2010806",5024,2828,1829,479,0.160705028512182
"2010807",5025,2282,1124,357,0.154696132596685
"2010808",5026,9,4,1,0.5
"2010809",5027,97,25,25,0.285714285714286
"2010810",5028,201,78,175,0.789473684210526
"2010811",5029,280,149,231,0.82
"2010812",5030,0,0,0,0
"2010813",5031,3631,2144,1069,0.284948637784725
"2010814",5032,2219,1103,261,0.16819012797075
"2010815",5033,0,0,0,0
"2010816",5034,67,32,42,0.666666666666667
"2010817",5035,1855,1258,221,0.113442113442113
"2010818",5036,755,305,228,0.317152103559871
"2010819",5037,233,142,9,0.0303030303030303
"2010820",5038,1133,668,301,0.260740740740741
"2010821",5039,1316,538,496,0.348076923076923
"2010822",5040,1583,738,221,0.114002478314746
"2010823",5041,3060,1715,799,0.242196531791908
"2010824",5042,2466,1259,817,0.378164556962025
"2010825",5043,2103,1238,625,0.265338645418327
"2010826",5044,365,242,28,0.0666666666666667
"2010827",5045,1042,432,659,0.667458432304038
"2010828",5046,1964,1420,123,0.0578911095796003
"2010829",5047,238,120,22,0.0973451327433628
"2010830",5048,2,4,0,0
"2010831",5049,36,13,22,0.583333333333333
"2010832",5050,367,175,164,0.406976744186047
"2010833",5051,10,5,2,0.2
"2010834",5052,269,133,13,0.0144927536231884
"2010835",5053,332,164,260,0.77710843373494
"2010836",5054,256,127,50,0.196078431372549
"2010837",5055,0,0,0,0
"2010838",5056,0,0,0,0
"2010839",5057,1226,578,229,0.209138840070299
"2010840",5058,1806,1027,477,0.249045801526718
"2010841",5059,3506,1914,813,0.216818642350557
"2010842",5060,2748,1449,901,0.351851851851852
"2010843",5061,1408,872,402,0.260198456449835
"2010844",5062,2577,1861,205,0.0885608856088561
"2010845",5063,219,164,22,0.0714285714285714
"2010846",5064,387,127,117,0.272727272727273
"2010847",5065,2389,1294,617,0.234247590808006
"2010848",5066,1971,1230,422,0.198248407643312
"2010849",5067,2231,1118,1444,0.664596273291925
"2010850",5068,214,145,99,0.46
"2010851",5069,3672,2283,622,0.152071764203332
"2010852",5070,1807,1277,140,0.116981132075472
"2010853",5071,2676,1862,207,0.0724174653887114
"2010854",5072,176,58,78,0.392405063291139
"2010855",5073,1523,1074,181,0.101893597835888
"2010856",5074,0,3,0,0
"2010857",5075,0,0,0,0
"2010858",5076,339,154,9,0.0316455696202532
"2010859",5077,963,518,292,0.330827067669173
"2010860",5078,2005,1238,309,0.16984126984127
"2010861",5079,2106,1082,350,0.182825484764543
"2010862",5080,4064,2625,531,0.129820542191676
"2010863",5081,589,252,50,0.0850202429149798
"2010864",5082,2751,1235,1580,0.622792937399679
"2010865",5083,2932,1931,411,0.100708502024292
"2010866",5084,0,0,0,0
"2010867",5085,1153,600,318,0.354943273905997
"2010868",5086,1925,938,881,0.448093220338983
"2010869",5087,371,159,52,0.2125
"2010870",5088,0,2,0,0
"2010871",5089,41,20,5,0.263157894736842
"2010872",5090,754,300,307,0.402027027027027
"2010873",5091,793,402,190,0.235588972431078
"2010874",5092,3329,2308,372,0.106337728626117
"2010875",5093,3186,2057,668,0.219385342789598
"2010876",5094,1618,1122,275,0.125548726953468
"2010877",5095,1657,1005,275,0.214217098943324
"2010878",5096,1073,781,48,0.0316686967113276
"2010879",5097,2924,1606,901,0.283158544108575
"2010880",5098,2506,1796,302,0.116452991452991
"2010881",5099,1993,1133,590,0.257872340425532
"2010882",5100,3206,1830,446,0.192017259978425
"2010883",5101,2722,1493,925,0.331117021276596
"2010884",5102,406,202,78,0.21078431372549
"2010885",5103,2864,1868,516,0.170718816067653
"2010886",5104,957,632,93,0.109120521172638
"2010887",5105,527,329,42,0.0766773162939297
"2010888",5106,1925,1087,487,0.226296958855098
"2010889",5107,253,139,39,0.219178082191781
"2010890",5108,1299,532,96,0.0595903165735568
"2010891",5109,1410,929,144,0.0963730569948187
"2010892",5110,975,544,113,0.11873840445269
"2010893",5111,563,396,108,0.143529411764706
"2010894",5112,2172,1091,264,0.12400354295837
"2010895",5113,851,659,39,0.0396946564885496
"2010896",5114,1520,1084,96,0.0622054665409991
"2010897",5115,1815,1160,299,0.156996587030717
"2010898",5116,1876,1070,545,0.286101083032491
"2010899",5117,1278,899,79,0.0617977528089888
"2010900",5118,12,7,9,0.857142857142857
"2010901",5119,1744,1205,505,0.177689243027888
"2010902",5120,2344,1644,290,0.124270711785298
"2010903",5121,2263,1446,388,0.130257801899593
"2010904",5122,0,0,0,0
"2010905",5123,968,515,642,0.637404580152672
"2010906",5124,1703,1170,205,0.171171171171171
"2010907",5125,197,89,26,0.0909090909090909
"2010908",5126,0,0,0,0
"2010909",5127,1992,1419,262,0.0995228357191547
"2010910",5128,240,113,175,0.701754385964912
"2010911",5129,596,298,101,0.149152542372881
"2010912",5130,1375,866,237,0.186575654152446
"2010913",5131,249,111,97,0.330935251798561
"2010914",5132,129,42,52,0.480769230769231
"2010915",5133,2103,1445,282,0.119565217391304
"2010916",5134,2360,1757,228,0.090285110876452
"2010917",5135,0,0,0,0
"2010918",5136,7,4,0,0
"2010919",5137,3007,2098,150,0.0611664295874822
"2010920",5138,290,191,54,0.10880829015544
"2010921",5139,276,180,44,0.104972375690608
"2010922",5140,0,0,0,0
"2010923",5141,3624,2646,371,0.104889884285181
"2010924",5142,0,0,0,0
"2010925",5143,0,0,0,0
"2010926",5144,2497,1575,482,0.158409785932722
"2010927",5145,3628,2463,781,0.177170035671819
"2010928",5146,53,39,4,0.025
"2010929",5147,0,0,0,0
"2010930",5148,631,296,194,0.303630363036304
"2010931",5149,143,114,13,0.0982142857142857
"2010932",5150,0,0,0,0
"2010933",5151,694,380,50,0.0897435897435897
"2010934",5152,89,34,5,0.361111111111111
"2010935",5153,2562,1318,390,0.144949884348497
"2010936",5154,79,32,50,0.580645161290323
"2010937",5155,2133,1390,183,0.0846599131693198
"2010938",5156,256,91,96,0.323529411764706
"2010939",5157,0,0,0,0
"2010940",5158,30,12,3,0.0909090909090909
"2010941",5159,978,482,150,0.140127388535032
"2010942",5160,327,130,222,0.75
"2010943",5161,790,219,251,0.332116788321168
"2010944",5162,116,45,43,0.765957446808511
"2010945",5163,92,36,61,0.72972972972973
"2010946",5164,631,388,173,0.249363867684478
"2010947",5165,818,615,88,0.100313479623824
"2010948",5166,673,436,77,0.0952380952380952
"2010949",5167,1294,725,243,0.103207810320781
"2010950",5168,0,0,0,0
"2010951",5169,316,173,108,0.337349397590361
"2010952",5170,580,315,210,0.292063492063492
"2010953",5171,569,293,262,0.391891891891892
"2010954",5172,856,443,184,0.296943231441048
"2010955",5173,1678,1266,141,0.0830769230769231
"2010956",5174,2010,1044,576,0.294717330861909
"2010957",5175,597,318,110,0.180722891566265
"2010958",5176,1767,883,583,0.332579185520362
"2010959",5177,0,0,0,0
"2010960",5178,1517,1013,223,0.156580211335255
"2010961",5179,1788,831,536,0.288968824940048
"2010962",5180,98,44,16,0.106382978723404
"2010963",5181,557,310,213,0.413173652694611
"2010964",5182,1423,1038,216,0.149908592321755
"2010965",5183,345,134,58,0.135135135135135
"2010966",5184,1362,547,356,0.245387453874539
"2010967",5185,1859,964,612,0.292044310171198
"2010968",5186,992,573,225,0.209183673469388
"2010969",5187,632,367,12,0.016260162601626
"2010970",5188,832,312,282,0.302180685358255
"2010971",5189,454,302,143,0.186885245901639
"2010972",5190,2720,1983,187,0.0812283308568598
"2010973",5191,1016,630,221,0.158461538461538
"2010974",5192,1442,797,386,0.342821782178218
"2010975",5193,192,125,36,0.178294573643411
"2010976",5194,740,330,343,0.441441441441441
"2010977",5195,1194,530,474,0.401500938086304
"2010978",5196,164,110,40,0.149122807017544
"2010979",5197,0,0,0,0
"2010980",5198,1423,1006,104,0.0762376237623762
"2010981",5199,46,26,0,0.0769230769230769
"2010982",5200,1565,1168,235,0.121705426356589
"2010983",5201,3577,2353,652,0.15177065767285
"2010984",5202,351,132,45,0.142857142857143
"2010985",5203,356,272,36,0.123076923076923
"2010986",5204,671,290,168,0.201388888888889
"2010987",5205,1208,596,356,0.258764607679466
"2010988",5206,2284,1477,239,0.0931011386470194
"2010989",5207,1,0,0,0
"2010990",5208,63,11,24,0.294117647058824
"2010991",5209,881,565,248,0.230642504118616
"2010992",5210,1107,552,357,0.296979865771812
"2010993",5211,0,0,0,0
"2010994",5212,2244,1244,172,0.0943856794141578
"2010995",5213,1620,928,335,0.215098241985522
"2010996",5214,713,468,189,0.235668789808917
"2010997",5215,1981,794,168,0.0652741514360313
"2010998",5216,6,3,0,0.333333333333333
"2010999",5217,0,0,0,0
"2011000",5218,435,142,142,0.382022471910112
"2011001",5219,1677,780,363,0.247422680412371
"2011002",5220,1174,475,327,0.220302375809935
"2011003",5221,213,89,25,0.150537634408602
"2011004",5222,712,458,205,0.250517598343685
"2011005",5223,0,0,0,0
"2011006",5224,1104,708,71,0.124309392265193
"2011007",5225,1813,984,432,0.220372184133203
"2011008",5226,1054,720,92,0.0789115646258503
"2011009",5227,312,134,94,0.24812030075188
"2011010",5228,699,387,248,0.303944315545244
"2011011",5229,44,19,22,0.263157894736842
"2011012",5230,1684,887,674,0.409090909090909
"2011013",5231,0,0,0,0
"2011014",5232,1,1,0,0
"2011015",5233,0,0,0,0
"2011016",5234,3481,2344,439,0.0980972515856237
"2011017",5235,313,171,150,0.344827586206897
"2011018",5236,0,0,0,0
"2011019",5237,338,143,122,0.197183098591549
"2011020",5238,1153,646,325,0.227409638554217
"2011021",5239,1078,629,210,0.338072669826224
"2011022",5240,2338,1589,340,0.126092384519351
"2011023",5241,753,388,368,0.41645885286783
"2011024",5242,381,236,42,0.0794979079497908
"2011025",5243,639,459,102,0.154175588865096
"2011026",5244,1412,694,606,0.432357043235704
"2011027",5245,520,338,94,0.12463768115942
"2011028",5246,2973,1901,508,0.180041152263374
"2011029",5247,2315,1538,203,0.0787801778907243
"2011030",5248,367,163,209,0.631901840490798
"2011031",5249,2081,1168,513,0.134251290877797
"2011032",5250,273,149,31,0.155405405405405
"2011033",5251,620,339,53,0.151785714285714
"2011034",5252,1622,902,516,0.307692307692308
"2011035",5253,59,37,6,0.157894736842105
"2011036",5254,35,22,3,0.173913043478261
"2011037",5255,2632,1247,437,0.194136291600634
"2011038",5256,1517,1108,204,0.132938187976291
"2011039",5257,0,0,0,0
"2011040",5258,1248,632,477,0.346456692913386
"2011041",5259,890,540,120,0.145985401459854
"2011042",5260,1791,1010,459,0.196640316205534
"2011043",5261,2201,1393,295,0.124463519313305
"2011044",5262,220,115,83,0.318965517241379
"2011045",5263,705,363,103,0.322404371584699
"2011046",5264,1263,736,365,0.342245989304813
"2011047",5265,1235,753,144,0.122503328894807
"2011048",5266,616,388,65,0.160714285714286
"2011049",5267,473,259,174,0.291666666666667
"2011050",5268,1124,607,39,0.0804597701149425
"2011051",5269,0,0,0,0
"2011052",5270,0,0,0,0
"2011053",5271,1177,666,279,0.205748865355522
"2011054",5272,2882,1722,308,0.116868163500288
"2011055",5273,1044,739,145,0.144670050761421
"2011056",5274,1005,712,171,0.145860709592641
"2011057",5275,7,4,6,0
"2011058",5276,277,161,43,0.15625
"2011059",5277,1547,912,613,0.261723009814613
"2011060",5278,2950,1338,325,0.124434389140271
"2011061",5279,2298,1039,347,0.123540856031128
"2011062",5280,2419,1485,742,0.268947015425889
"2011063",5281,2275,1225,1117,0.513798701298701
"2011064",5282,2424,1488,472,0.225361366622865
"2011065",5283,2208,1625,168,0.0594237695078031
"2011066",5284,13,6,2,0
"2011067",5285,1880,968,249,0.174537987679671
"2011068",5286,2833,1450,752,0.189596167008898
"2011069",5287,0,0,0,0
"2011070",5288,253,103,194,0.772277227722772
"2011071",5289,2552,1458,690,0.249329758713137
"2011072",5290,1559,824,263,0.224264705882353
"2011073",5291,0,0,0,0
"2011074",5292,1051,508,155,0.263969171483622
"2011075",5293,0,0,0,0
"2011076",5294,2781,1567,532,0.258816120906801
"2011077",5295,2585,1526,605,0.228589420654912
"2011078",5296,1948,1205,459,0.216039279869067
"2011079",5297,2273,1198,946,0.392976588628763
"2011080",5298,1012,610,329,0.190322580645161
"2011081",5299,202,104,98,0.264150943396226
"2011082",5300,0,0,0,0
"2011083",5301,0,0,0,0
"2011084",5302,456,303,57,0.104918032786885
"2011085",5303,2080,1420,166,0.0563961485557084
"2011086",5304,3627,2391,528,0.123669123669124
"2011087",5305,2238,1358,209,0.106194690265487
"2011088",5306,657,376,212,0.25130890052356
"2011089",5307,5,2,3,0.5
"2011090",5308,222,138,63,0.372413793103448
"2011091",5309,2454,1446,656,0.334459459459459
"2011092",5310,907,537,435,0.214022140221402
"2011093",5311,1959,1362,242,0.145757795503988
"2011094",5312,0,0,0,0
"2011095",5313,2466,1508,709,0.25364238410596
"2011096",5314,2602,1629,579,0.20048602673147
"2011097",5315,1241,637,208,0.169517884914463
"2011098",5316,1892,981,552,0.215943491422805
"2011099",5317,5,2,3,0
"2011100",5318,693,346,202,0.226086956521739
"2011101",5319,1357,925,68,0.0887949260042283
"2011102",5320,2758,1798,581,0.158301158301158
"2011103",5321,1641,867,381,0.299435028248588
"2011104",5322,1679,1073,343,0.166207529843893
"2011105",5323,201,83,4,0.219512195121951
"2011106",5324,1075,446,279,0.219178082191781
"2011107",5325,194,91,76,0.235955056179775
"2011108",5326,285,124,33,0.3046875
"2011109",5327,59,40,4,0.075
"2011110",5328,1601,1091,125,0.0738738738738739
"2011111",5329,1910,1195,427,0.14636140637776
"2011112",5330,1903,1186,181,0.145094806265458
"2011113",5331,2573,1332,897,0.469020172910663
"2011114",5332,2129,1041,361,0.157009345794393
"2011115",5333,532,328,143,0.192073170731707
"2011116",5334,740,465,253,0.375
"2011117",5335,3001,1894,518,0.167021276595745
"2011118",5336,2947,1453,450,0.159390159390159
"2011119",5337,8,3,4,0
"2011120",5338,838,607,169,0.19640179910045
"2011121",5339,431,134,175,0.222222222222222
"2011122",5340,2099,655,331,0.230016313213703
"2011123",5341,1260,773,289,0.234177215189873
"2011124",5342,0,0,0,0
"2011125",5343,0,0,0,0
"2011126",5344,2042,1014,466,0.170804369414101
"2011127",5345,1295,643,166,0.169811320754717
"2011128",5346,2645,1798,308,0.115217391304348
"2011129",5347,0,0,0,0
"2011130",5348,717,376,291,0.355437665782493
"2011131",5349,340,237,16,0.0711297071129707
"2011132",5350,0,0,0,0
"2011133",5351,61,37,9,0.184210526315789
"2011134",5352,1957,1357,204,0.119651921682379
"2011135",5353,2152,1298,592,0.213967310549777
"2011136",5354,2219,1262,541,0.259938837920489
"2011137",5355,1678,952,417,0.259634888438134
"2011138",5356,1350,775,283,0.17201540436457
"2011139",5357,2972,1627,935,0.332112332112332
"2011140",5358,176,101,21,0.238095238095238
"2011141",5359,0,0,0,0
"2011142",5360,397,272,21,0.0539568345323741
"2011143",5361,0,0,0,0
"2011144",5362,1522,1050,129,0.0719016083254494
"2011145",5363,2061,1545,191,0.0805538074260541
"2011146",5364,1611,1211,112,0.080450522928399
"2011147",5365,55,37,39,0.157894736842105
"2011148",5366,1086,546,366,0.307692307692308
"2011149",5367,1925,1395,286,0.147896879240163
"2011150",5368,0,0,0,0
"2011151",5369,1612,1205,198,0.120572720422005
"2011152",5370,260,157,19,0.05625
"2011153",5371,0,0,0,0
"2011154",5372,0,0,0,0
"2011155",5373,6,2,1,0.5
"2011156",5374,0,0,0,0
"2011157",5375,0,0,0,0
"2011158",5376,0,0,0,0
"2011159",5377,0,0,0,0
"2011160",5378,0,0,0,0
"2011161",5379,0,0,0,0
"2011162",5380,0,0,0,0
"2011163",5381,0,0,0,0
"2011164",5382,0,0,0,0
"2011165",5383,0,0,0,0
"2030001",5384,2151,1509,100,0.0363382250174703
"2030002",5385,2510,1104,157,0.0506445672191529
"2030003",5386,3257,1082,98,0.0211397058823529
"2030004",5387,1414,740,128,0.0571428571428571
"2030005",5388,1013,657,5,0.0015220700152207
"2030006",5389,1486,968,22,0.0113871635610766
"2030007",5390,923,603,24,0.0182421227197347
"2030008",5391,2685,1760,102,0.0237691001697793
"2030009",5392,1460,923,46,0.0118790496760259
"2030010",5393,1037,697,38,0.0284090909090909
"2030011",5394,560,309,22,0.0388349514563107
"2030012",5395,2464,1648,73,0.020109689213894
"2030013",5396,2121,1524,65,0.0217965653896962
"2030014",5397,1430,929,47,0.0270855904658722
"2030015",5398,1042,717,14,0.0123456790123457
"2030016",5399,560,386,10,0.012987012987013
"2030017",5400,1689,963,58,0.0195071868583162
"2030018",5401,1865,1199,66,0.0387205387205387
"2030019",5402,3004,1805,130,0.0273224043715847
"2030020",5403,2748,1587,100,0.0277602523659306
"2030021",5404,794,510,16,0.0136186770428016
"2030022",5405,2050,1073,111,0.0446096654275093
"2030023",5406,482,343,3,0.00289855072463768
"2030024",5407,976,596,20,0.015
"2030025",5408,2525,1714,94,0.0223660977045321
