CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
"2010205",4422,1673,631,69,0.0187207488299532
"2010206",4423,2807,818,1554,0.39015606242497
"2010207",4424,1187,522,719,0.524344569288389
"2010208",4425,2201,576,1131,0.304647160068847
"2010209",4426,2594,623,779,0.140157480314961
"2010210",4427,2582,960,137,0.0349794238683128
"2010211",4428,2952,677,1745,0.488304093567251
"2010212",4429,1312,247,914,0.590361445783133
"2010213",4430,3357,1732,111,0.0282420749279539
"2010214",4431,1854,890,142,0.070548712206047
"2010215",4432,2262,1127,156,0.0547219770520741
"2010216",4433,1942,574,524,0.114922813036021
"2010217",4434,2630,1436,140,0.0386206896551724
"2010218",4435,2333,779,1472,0.498108448928121
"2010219",4436,2824,925,174,0.0437100213219616
"2010220",4437,2315,506,667,0.168627450980392
"2010221",4438,2551,683,1634,0.526162790697674
"2010222",4439,2540,1289,79,0.0314176245210728
"2010223",4440,3657,935,343,0.105203619909502
"2010224",4441,2264,976,187,0.060388945752303
"2010225",4442,1054,244,150,0.0871369294605809
"2010226",4443,2464,523,2042,0.790786948176583
"2010227",4444,1784,976,58,0.0288362512873326
"2010228",4445,1071,552,29,0.0232558139534884
"2010229",4446,819,123,582,0.653225806451613
"2010230",4447,1095,299,133,0.0622950819672131
"2010231",4448,2257,489,1633,0.678137651821862
"2010232",4449,1779,841,93,0.0412735849056604
"2010233",4450,2543,959,213,0.0701754385964912
"2010234",4451,3989,2077,168,0.0296367112810707
"2010235",4452,3467,1147,199,0.0405522001725626
"2010236",4453,2079,582,303,0.0851788756388416
"2010237",4454,2179,664,145,0.0302114803625378
"2010238",4455,1951,576,186,0.0613287904599659
"2010239",4456,1976,613,154,0.0421393841166937
"2010240",4457,2659,816,94,0.011070110701107
"2010241",4458,2398,439,1374,0.45707656612529
"2010242",4459,1631,331,809,0.384848484848485
"2010243",4460,463,181,2,0
"2010244",4461,3147,895,784,0.182638105975197
"2010245",4462,2997,889,493,0.109271523178808
"2010246",4463,3714,1309,514,0.0991544965411222
"2010247",4464,1602,425,52,0.0212264150943396
"2010248",4465,2124,321,1291,0.530674846625767
"2010249",4466,2750,799,539,0.112068965517241
"2010250",4467,1792,444,428,0.0943820224719101
"2010251",4468,2095,706,88,0.0308988764044944
"2010252",4469,2393,808,145,0.0352369380315917
"2010253",4470,2187,593,122,0.0328947368421053
"2010254",4471,1079,141,803,0.565217391304348
"2010255",4472,2488,1167,204,0.0818414322250639
"2010256",4473,3293,1004,1358,0.311089303238469
"2010257",4474,3285,573,1427,0.383161512027491
"2010258",4475,3319,1632,156,0.0349693251533742
"2010259",4476,2365,1026,121,0.0339147286821705
"2010260",4477,1264,305,155,0.0909090909090909
"2010261",4478,1420,238,988,0.556
"2010262",4479,4333,1321,1187,0.142433234421365
"2010263",4480,3722,1560,402,0.0695322376738306
"2010264",4481,2434,760,818,0.1877444589309
"2010265",4482,3592,1727,194,0.0426512968299712
"2010266",4483,2558,619,1227,0.314606741573034
"2010267",4484,1360,307,778,0.439344262295082
"2010268",4485,2496,1147,116,0.0411198600174978
"2010269",4486,2091,1176,95,0.032258064516129
"2010270",4487,3792,1403,915,0.171228070175439
"2010271",4488,2521,1032,46,0.0155339805825243
"2010272",4489,2198,550,363,0.120996441281139
"2010273",4490,2471,1231,61,0.0227088402270884
"2010274",4491,2175,929,206,0.0394736842105263
"2010275",4492,1902,438,469,0.176470588235294
"2010276",4493,2529,793,77,0.0175
"2010277",4494,1815,405,1037,0.467980295566502
"2010278",4495,2477,734,1373,0.392857142857143
"2010279",4496,1433,338,544,0.308781869688385
"2010280",4497,1560,311,842,0.472222222222222
"2010281",4498,2627,1380,102,0.0322349570200573
"2010282",4499,2054,765,198,0.053735255570118
"2010283",4500,1744,332,375,0.172619047619048
"2010284",4501,4063,1083,1051,0.177536231884058
"2010285",4502,2633,833,797,0.199040767386091
"2010286",4503,3467,1163,830,0.170668953687822
"2010287",4504,1624,853,167,0.0929411764705882
"2010288",4505,2214,841,58,0.0177935943060498
"2010289",4506,1558,393,911,0.50383631713555
"2010290",4507,1123,410,117,0.0728155339805825
"2010291",4508,1234,556,168,0.0900900900900901
"2010292",4509,1370,350,563,0.245664739884393
"2010293",4510,1341,602,193,0.13673805601318
"2010294",4511,2114,702,34,0.00863309352517986
"2010295",4512,889,250,21,0.0163265306122449
"2010296",4513,1717,651,393,0.165912518853695
"2010297",4514,2016,518,415,0.134980988593156
"2010298",4515,2130,757,306,0.114173228346457
"2010299",4516,1376,290,635,0.31
"2010300",4517,2476,1090,204,0.0560146923783287
"2010301",4518,2357,453,1608,0.61353711790393
"2010302",4519,3216,818,1532,0.314009661835749
"2010303",4520,3261,1698,134,0.0337278106508876
"2010304",4521,2299,1102,193,0.0586113615870153
"2010305",4522,2999,669,1149,0.187772925764192
"2010306",4523,1878,988,100,0.0443995963673058
"2010307",4524,3090,1390,213,0.0459363957597173
"2010308",4525,1343,329,611,0.285285285285285
"2010309",4526,3398,1762,124,0.0327683615819209
"2010310",4527,1286,588,177,0.0683333333333333
"2010311",4528,3161,890,504,0.0882352941176471
"2010312",4529,3598,1177,408,0.0676949443016281
"2010313",4530,61,9,28,0.333333333333333
"2010314",4531,1942,690,194,0.117561683599419
"2010315",4532,1696,890,152,0.0594170403587444
"2010316",4533,1545,746,93,0.0574098798397864
"2010317",4534,1603,454,218,0.0911161731207289
"2010318",4535,3688,1385,482,0.0603932584269663
"2010319",4536,2166,729,456,0.117177097203728
"2010320",4537,1457,373,813,0.477572559366755
"2010321",4538,1750,328,1169,0.615615615615616
"2010322",4539,1261,311,171,0.0894568690095847
"2010323",4540,1749,480,542,0.134297520661157
"2010324",4541,2585,1280,329,0.0927357032457496
"2010325",4542,2134,475,855,0.288100208768267
"2010326",4543,720,158,487,0.596273291925466
"2010327",4544,1740,505,60,0.0193798449612403
"2010328",4545,1466,283,820,0.484641638225256
"2010329",4546,1418,369,711,0.436657681940701
"2010330",4547,2008,592,689,0.199329983249581
"2010331",4548,434,172,171,0.0628571428571429
"2010332",4549,2756,887,1157,0.171960569550931
"2010333",4550,3005,1205,272,0.0663934426229508
"2010334",4551,783,131,114,0.0661157024793388
"2010335",4552,1617,270,754,0.34982332155477
"2010336",4553,3216,1144,419,0.0777777777777778
"2010337",4554,1041,220,339,0.252212389380531
"2010338",4555,4618,1008,936,0.163601161665053
"2010339",4556,1788,413,1438,0.759090909090909
"2010340",4557,3195,1360,322,0.0761346998535871
"2010341",4558,1300,255,855,0.673003802281369
"2010342",4559,980,168,295,0.178343949044586
"2010343",4560,1994,446,1543,0.725274725274725
"2010344",4561,1180,319,264,0.095679012345679
"2010345",4562,1852,315,498,0.196825396825397
"2010346",4563,1,0,0,0
"2010347",4564,3421,1021,1291,0.241446725317693
"2010348",4565,1727,644,382,0.107476635514019
"2010349",4566,1349,452,214,0.118721461187215
"2010350",4567,2974,1049,245,0.0676328502415459
"2010351",4568,3251,1497,229,0.0607071380920614
"2010352",4569,4151,1233,935,0.137064071370641
"2010353",4570,3770,1071,1323,0.219647822057461
"2010354",4571,3283,1000,814,0.16501976284585
"2010355",4572,1583,559,144,0.0596491228070175
"2010356",4573,3017,1122,321,0.0677966101694915
"2010357",4574,3538,1398,319,0.0712773465067043
"2010358",4575,1695,307,275,0.0930232558139535
"2010359",4576,3101,454,424,0.110859728506787
"2010360",4577,2905,1201,194,0.0625514403292181
"2010361",4578,1702,336,177,0.110032362459547
"2010362",4579,5089,2000,544,0.0809334657398213
"2010363",4580,2728,748,562,0.145695364238411
"2010364",4581,1667,548,754,0.208409506398537
"2010365",4582,1309,702,93,0.032122905027933
"2010366",4583,2511,516,1014,0.289272030651341
"2010367",4584,1146,306,296,0.143790849673203
"2010368",4585,965,263,291,0.16793893129771
"2010369",4586,574,61,117,0.283333333333333
"2010370",4587,2531,1006,328,0.0905511811023622
"2010371",4588,510,173,24,0.0236686390532544
"2010372",4589,1236,387,179,0.09375
"2010373",4590,158,32,23,0.0571428571428571
"2010374",4591,739,158,620,0.833333333333333
"2010375",4592,2747,486,1502,0.330561330561331
"2010376",4593,1245,311,430,0.244299674267101
"2010377",4594,586,217,46,0.0547945205479452
"2010378",4595,2431,768,428,0.128571428571429
"2010379",4596,2038,713,464,0.146408839779006
"2010380",4597,3029,1197,435,0.0997526793075021
"2010381",4598,1605,363,699,0.248677248677249
"2010382",4599,932,288,197,0.130872483221477
"2010383",4600,2197,542,730,0.221818181818182
"2010384",4601,2658,933,201,0.0571736785329018
"2010385",4602,2211,1242,85,0.0310756972111554
"2010386",4603,1423,543,149,0.0709090909090909
"2010387",4604,3970,1213,699,0.0932684509326845
"2010388",4605,2557,889,508,0.114594594594595
"2010389",4606,1598,298,216,0.158490566037736
"2010390",4607,1559,615,84,0.037037037037037
"2010391",4608,1297,516,95,0.046875
"2010392",4609,1456,537,15,0.00934579439252336
"2010393",4610,1328,349,224,0.113095238095238
"2010394",4611,838,140,519,0.465277777777778
"2010395",4612,1852,867,189,0.0665914221218962
"2010396",4613,2089,832,33,0.0142517814726841
"2010397",4614,761,161,337,0.257861635220126
"2010398",4615,4053,1127,849,0.121886120996441
"2010399",4616,2860,762,513,0.0987179487179487
"2010400",4617,9,3,3,0
"2010401",4618,1924,530,262,0.0705009276437848
"2010402",4619,2291,912,212,0.0352035203520352
"2010403",4620,1722,965,91,0.0403726708074534
"2010404",4621,2600,737,1254,0.355886332882273
"2010405",4622,2965,1223,296,0.0552
"2010406",4623,627,203,29,0.0336538461538462
"2010407",4624,3798,1467,749,0.116452268111036
"2010408",4625,1360,239,845,0.434599156118143
"2010409",4626,1599,290,956,0.487972508591065
"2010410",4627,909,208,256,0.159420289855072
"2010411",4628,2366,426,1459,0.472093023255814
"2010412",4629,473,116,56,0.072
"2010413",4630,3010,1143,831,0.165367965367965
"2010414",4631,2548,885,320,0.0674915635545557
"2010415",4632,2175,991,184,0.0476190476190476
"2010416",4633,2995,850,465,0.121637426900585
"2010417",4634,966,285,276,0.180851063829787
"2010418",4635,3656,862,1260,0.281542056074766
"2010419",4636,2672,888,925,0.186575654152446
"2010420",4637,4785,1901,637,0.0884353741496599
"2010421",4638,2196,876,290,0.0987654320987654
"2010422",4639,3372,1123,112,0.0246262093227792
"2010423",4640,1394,225,838,0.426666666666667
"2010424",4641,904,319,201,0.131410256410256
"2010425",4642,1239,285,327,0.247349823321555
"2010426",4643,1224,440,215,0.146067415730337
"2010427",4644,1384,353,366,0.18232044198895
"2010428",4645,2484,543,481,0.133815551537071
"2010429",4646,3231,740,568,0.107095046854083
"2010430",4647,1555,271,325,0.205223880597015
"2010431",4648,3536,648,1241,0.293478260869565
"2010432",4649,1523,284,359,0.144444444444444
"2010433",4650,583,111,171,0.245614035087719
"2010434",4651,1501,653,139,0.0590062111801242
"2010435",4652,3288,1474,239,0.0572569906790945
"2010436",4653,3788,1477,363,0.0580110497237569
"2010437",4654,2038,1027,119,0.0339476236663434
"2010438",4655,3740,1847,214,0.0383369330453564
"2010439",4656,3562,1576,192,0.0418781725888325
"2010440",4657,2919,1516,80,0.0214983713355049
"2010441",4658,1676,759,90,0.0518806744487678
"2010442",4659,4253,1967,277,0.0474489795918367
"2010443",4660,643,363,33,0.0414364640883978
"2010444",4661,2740,1037,731,0.146294513955727
"2010445",4662,2041,842,442,0.112412177985948
"2010446",4663,290,53,152,0.358208955223881
"2010447",4664,1287,443,180,0.108108108108108
"2010448",4665,3281,1393,564,0.141414141414141
"2010449",4666,4,0,0,0
"2010450",4667,2682,758,402,0.14119170984456
"2010451",4668,2684,1492,114,0.030323005932762
"2010452",4669,1725,549,287,0.118794326241135
"2010453",4670,796,194,184,0.212121212121212
"2010454",4671,2563,835,47,0.00719424460431655
"2010455",4672,1714,529,163,0.0588235294117647
"2010456",4673,3535,838,736,0.139618138424821
"2010457",4674,0,0,0,0
"2010458",4675,1955,702,369,0.100143061516452
"2010459",4676,4057,1909,246,0.0447604002106372
"2010460",4677,2709,826,893,0.199284009546539
"2010461",4678,3905,1882,251,0.0528795811518325
"2010462",4679,2552,964,406,0.0977596741344195
"2010463",4680,1845,477,321,0.141052631578947
"2010464",4681,2261,783,387,0.101935483870968
"2010465",4682,3596,1200,579,0.0834738617200675
"2010466",4683,4199,1660,451,0.0665478312537136
"2010467",4684,1303,411,230,0.0825
"2010468",4685,3763,791,1255,0.228247162673392
"2010469",4686,2542,1169,152,0.0493079584775086
"2010470",4687,1334,357,314,0.118840579710145
"2010471",4688,2397,751,519,0.104221635883905
"2010472",4689,1099,470,65,0.0562770562770563
"2010473",4690,1820,988,135,0.0663316582914573
"2010474",4691,949,352,106,0.0919540229885057
"2010475",4692,959,236,392,0.240506329113924
"2010476",4693,1194,427,450,0.256410256410256
"2010477",4694,3565,1299,411,0.0678871090770404
"2010478",4695,3343,1187,401,0.0779777206512425
"2010479",4696,3871,1671,335,0.0626865671641791
"2010480",4697,2535,964,302,0.0788381742738589
"2010481",4698,3510,1380,363,0.0729394602479942
"2010482",4699,3514,1207,614,0.103618421052632
"2010483",4700,4312,1506,576,0.0987408880053015
"2010484",4701,4034,1616,418,0.076026977314531
"2010485",4702,3496,1265,407,0.0967741935483871
"2010486",4703,3916,1716,353,0.075713453698311
"2010487",4704,3888,830,880,0.170480549199085
"2010488",4705,1839,504,468,0.159309021113244
"2010489",4706,1894,629,400,0.139318885448916
"2010490",4707,1995,801,251,0.0918114143920596
"2010491",4708,1916,679,205,0.0717557251908397
"2010492",4709,2368,960,270,0.063081695966908
"2010493",4710,2955,878,698,0.14027149321267
"2010494",4711,2498,621,941,0.2390625
"2010495",4712,2385,1032,247,0.0893203883495146
"2010496",4713,2182,495,884,0.24950495049505
"2010497",4714,1087,362,171,0.0332409972299169
"2010498",4715,1275,375,242,0.136
"2010499",4716,2326,1256,176,0.0555555555555556
"2010500",4717,3448,1398,433,0.0880902043692741
"2010501",4718,1836,751,324,0.102864583333333
"2010502",4719,2518,818,323,0.0590361445783133
"2010503",4720,1660,629,109,0.0651085141903172
"2010504",4721,2285,1147,147,0.0548780487804878
"2010505",4722,3963,1296,1086,0.166411042944785
"2010506",4723,3507,1317,525,0.0885221305326332
"2010507",4724,2482,349,506,0.168478260869565
"2010508",4725,4702,1156,1367,0.230118443316413
"2010509",4726,2326,806,451,0.0932835820895522
"2010510",4727,3634,1195,449,0.0862214708368555
"2010511",4728,940,365,112,0.0911458333333333
"2010512",4729,4237,1039,1395,0.213526570048309
"2010513",4730,2937,1499,196,0.0454241816967268
"2010514",4731,4212,1631,386,0.0728720146968769
"2010515",4732,3065,1416,174,0.0542043085476025
"2010516",4733,2316,749,395,0.119302949061662
"2010517",4734,2357,592,919,0.21523178807947
"2010518",4735,3955,1318,580,0.117511520737327
"2010519",4736,3010,1118,354,0.073038773669973
"2010520",4737,436,62,28,0.1
"2010521",4738,2890,927,681,0.179039301310044
"2010522",4739,3202,1472,239,0.0538513974096796
"2010523",4740,4123,1398,711,0.107193229901269
"2010524",4741,3457,1005,804,0.144672531769306
"2010525",4742,3145,1174,188,0.0464919695688926
"2010526",4743,786,147,577,0.644295302013423
"2010527",4744,576,77,386,0.634146341463415
"2010528",4745,975,232,276,0.147058823529412
"2010529",4746,3739,1524,249,0.0402597402597403
"2010530",4747,1210,213,1055,0.869369369369369
"2010531",4748,2322,831,398,0.0856123662306778
"2010532",4749,1053,349,175,0.0870786516853933
"2010533",4750,1124,225,319,0.141630901287554
"2010534",4751,1503,508,431,0.155339805825243
"2010535",4752,419,61,307,0.661290322580645
"2010536",4753,3046,765,1400,0.406451612903226
"2010537",4754,2933,1547,301,0.0678617157490397
"2010538",4755,2326,720,166,0.0329218106995885
"2010539",4756,1357,475,270,0.112970711297071
"2010540",4757,1958,699,138,0.0447330447330447
"2010541",4758,1839,500,100,0.064128256513026
"2010542",4759,2577,731,920,0.229419703103914
"2010543",4760,1584,347,1245,0.739255014326648
"2010544",4761,310,76,87,0.155844155844156
"2010545",4762,1567,514,392,0.171483622350674
"2010546",4763,2958,1366,120,0.0359453630481668
"2010547",4764,2421,958,368,0.120456905503634
"2010548",4765,2235,571,572,0.175257731958763
"2010549",4766,2684,752,722,0.174434087882823
"2010550",4767,3084,924,473,0.11925601750547
"2010551",4768,1950,736,81,0.0693877551020408
"2010552",4769,3428,1726,210,0.0533869115958668
"2010553",4770,2096,480,519,0.234215885947047
"2010554",4771,1750,441,260,0.0982905982905983
"2010555",4772,2246,494,390,0.11
"2010556",4773,2336,454,523,0.165236051502146
"2010557",4774,2856,605,960,0.227987421383648
"2010558",4775,1375,354,241,0.153203342618384
"2010559",4776,4695,1043,630,0.0957446808510638
"2010560",4777,1129,198,980,0.895
"2010561",4778,3090,792,692,0.14856429463171
"2010562",4779,696,180,336,0.293478260869565
"2010563",4780,3522,1645,201,0.0395280235988201
"2010564",4781,3198,892,284,0.0792192881745121
"2010565",4782,1364,180,384,0.156756756756757
"2010566",4783,2926,736,494,0.135989010989011
"2010567",4784,2831,566,528,0.132107023411371
"2010568",4785,3589,1547,304,0.0716129032258064
"2010569",4786,3804,1276,407,0.078064012490242
"2010570",4787,1571,445,174,0.0911161731207289
"2010571",4788,1519,249,1124,0.676113360323887
"2010572",4789,3142,925,342,0.0795580110497238
"2010573",4790,1630,438,89,0.018348623853211
"2010574",4791,403,73,240,0.626666666666667
"2010575",4792,2507,791,439,0.114110429447853
"2010576",4793,2759,795,234,0.0454545454545455
"2010577",4794,1476,615,345,0.140575079872204
"2010578",4795,1814,941,220,0.108879492600423
"2010579",4796,1079,172,414,0.375
"2010580",4797,1035,291,52,0.0274914089347079
"2010581",4798,1035,382,50,0.0310880829015544
"2010582",4799,1590,423,162,0.0758293838862559
"2010583",4800,1271,352,95,0.0235294117647059
"2010584",4801,3253,1083,172,0.0565862708719852
"2010585",4802,2520,585,336,0.0581196581196581
"2010586",4803,3193,949,709,0.132135306553911
"2010587",4804,2630,720,598,0.120833333333333
"2010588",4805,3682,1394,465,0.0991379310344828
"2010589",4806,2048,522,541,0.130019120458891
"2010590",4807,2170,1166,115,0.0341588385994876
"2010591",4808,2158,410,1599,0.691943127962085
"2010592",4809,2015,482,640,0.192468619246862
"2010593",4810,3993,977,1434,0.262737262737263
"2010594",4811,1734,593,320,0.102605863192182
"2010595",4812,1706,373,535,0.197916666666667
"2010596",4813,3587,938,721,0.147826086956522
"2010597",4814,2526,585,708,0.194827586206897
"2010598",4815,2425,705,959,0.139310344827586
"2010599",4816,393,109,87,0.128440366972477
"2010600",4817,3986,1077,1028,0.16514598540146
"2010601",4818,4090,1814,309,0.0605726872246696
"2010602",4819,1329,525,127,0.0698529411764706
"2010603",4820,2813,946,624,0.159836065573771
"2010604",4821,3027,1209,179,0.0359183673469388
"2010605",4822,1813,471,694,0.252631578947368
"2010606",4823,949,244,55,0.0120967741935484
"2010607",4824,736,111,74,0.0583333333333333
"2010608",4825,1185,197,808,0.534313725490196
"2010609",4826,3581,1390,534,0.11229566453447
"2010610",4827,1978,417,1065,0.342528735632184
"2010611",4828,2512,728,177,0.0345781466113416
"2010612",4829,3297,1478,252,0.0606877950101146
"2010613",4830,1948,500,526,0.152641878669276
"2010614",4831,3657,1111,673,0.131720430107527
"2010615",4832,1985,774,265,0.0798969072164948
"2010616",4833,3041,1228,330,0.0783673469387755
"2010617",4834,3849,928,1010,0.174568965517241
"2010618",4835,3156,775,854,0.207379134860051
"2010619",4836,4875,2277,388,0.0626368812965396
"2010620",4837,3305,1033,277,0.0589371980676328
"2010621",4838,1153,254,386,0.169291338582677
"2010622",4839,4437,1394,981,0.154395997140815
"2010623",4840,3736,1360,413,0.0719002201027146
"2010624",4841,324,94,59,0.102040816326531
"2010625",4842,3442,1224,318,0.0665024630541872
"2010626",4843,4748,1801,505,0.0824571112340897
"2010627",4844,3070,656,840,0.224397590361446
"2010628",4845,2122,483,1264,0.302469135802469
"2010629",4846,364,45,64,0.0888888888888889
"2010630",4847,3493,1376,338,0.0579505300353357
"2010631",4848,3166,1281,258,0.0558176100628931
"2010632",4849,29,9,3,0.111111111111111
"2010633",4850,3628,1672,408,0.0789628756629346
"2010634",4851,3066,893,640,0.149501661129568
"2010635",4852,3420,1220,411,0.0946502057613169
"2010636",4853,1650,677,116,0.0498533724340176
"2010637",4854,2543,752,1783,0.647361647361647
"2010638",4855,2227,540,336,0.0981818181818182
"2010639",4856,2552,1086,334,0.0732600732600733
"2010640",4857,4305,1305,848,0.128146453089245
"2010641",4858,3509,1178,598,0.0868465430016863
"2010642",4859,1768,861,126,0.0446735395189003
"2010643",4860,3450,950,877,0.128042328042328
"2010644",4861,4073,1329,550,0.124536693847294
"2010645",4862,2233,656,252,0.0802469135802469
"2010646",4863,2422,669,537,0.131004366812227
"2010647",4864,4217,913,486,0.0877901109989909
"2010648",4865,3370,1407,317,0.0711743772241993
"2010649",4866,4597,1087,996,0.134048257372654
"2010650",4867,3438,1463,332,0.0771834800270819
"2010651",4868,3284,1092,749,0.138181818181818
"2010652",4869,2833,967,353,0.0803662258392675
"2010653",4870,541,120,250,0.308333333333333
"2010654",4871,2849,881,1083,0.264966740576497
"2010655",4872,3830,1204,590,0.102928870292887
"2010656",4873,459,149,227,0.0402684563758389
"2010657",4874,1786,611,465,0.179032258064516
"2010658",4875,3041,1053,501,0.101325757575758
"2010659",4876,2631,1032,244,0.0768482490272374
"2010660",4877,2726,872,336,0.0537634408602151
"2010661",4878,2942,910,377,0.142070484581498
"2010662",4879,2009,839,366,0.122543352601156
"2010663",4880,562,253,84,0.178423236514523
"2010664",4881,2902,586,1859,0.533003300330033
"2010665",4882,2176,828,345,0.107878787878788
"2010666",4883,0,0,0,0
"2010667",4884,2104,972,177,0.0706243602865916
"2010668",4885,3118,1060,444,0.0859519408502773
"2010669",4886,3449,1573,267,0.04551201011378
"2010670",4887,3401,1622,199,0.0462568472306756
"2010671",4888,3119,960,649,0.165792235047219
"2010672",4889,3442,1066,507,0.116760828625235
"2010673",4890,3007,1237,386,0.100961538461538
"2010674",4891,4119,1670,454,0.0844735276621059
"2010675a",4892,1700,532,230,0.0900562851782364
"2010675b",4893,0,0,0,0
"2010676",4894,2675,611,1050,0.240196078431373
"2010677",4895,1268,250,840,0.554655870445344
"2010678",4896,2720,884,279,0.0538213132400431
"2010679",4897,1092,367,212,0.164864864864865
"2010680",4898,165,35,10,0.0857142857142857
"2010681",4899,5,1,1,0
"2010682",4900,2940,944,589,0.15531914893617
"2010683",4901,283,49,211,0.62
"2010684",4902,3337,1231,596,0.0706349206349206
"2010685",4903,377,163,50,0.072289156626506
"2010686",4904,209,29,49,0.193548387096774
"2010687",4905,2635,1076,325,0.117808219178082
"2010688",4906,3668,1675,216,0.0469208211143695
"2010689",4907,2356,588,809,0.239864864864865
"2010690",4908,3489,1388,315,0.0641296687808316
"2010691",4909,3336,1330,409,0.0675675675675676
"2010692",4910,3041,1054,241,0.0456273764258555
"2010693",4911,682,255,83,0.116731517509728
"2010694",4912,1279,342,246,0.128654970760234
"2010695",4913,1742,422,572,0.261792452830189
"2010696",4914,2005,464,642,0.195744680851064
"2010697",4915,2584,688,796,0.185735512630015
"2010698",4916,1441,409,223,0.12378640776699
"2010699",4917,2347,970,211,0.0901639344262295
"2010700",4918,2005,750,184,0.0554821664464993
"2010701",4919,582,97,325,0.336633663366337
"2010702",4920,633,155,272,0.292517006802721
"2010703",4921,2561,1241,131,0.0485044462409054
"2010704",4922,3072,1162,476,0.0892703862660944
"2010705",4923,1281,187,154,0.115606936416185
"2010706",4924,2595,674,240,0.0670553935860058
"2010707",4925,713,234,119,0.073469387755102
"2010708",4926,574,106,355,0.428571428571429
"2010709",4927,3986,1334,706,0.11044776119403
"2010710",4928,2174,885,188,0.0655172413793104
"2010711",4929,3537,1202,383,0.0943555181128896
"2010712",4930,3702,945,1045,0.195560253699789
"2010713",4931,1910,487,323,0.100840336134454
"2010714",4932,403,69,278,0.452054794520548
"2010715",4933,791,199,136,0.172413793103448
"2010716",4934,2694,852,505,0.13436385255648
"2010717",4935,2005,617,476,0.141447368421053
"2010718",4936,2948,1259,303,0.084384858044164
"2010719",4937,1600,379,610,0.31496062992126
"2010720",4938,1876,761,235,0.113577023498695
"2010721",4939,2872,1276,227,0.0694769711163154
"2010722",4940,4507,1348,1038,0.127847171197649
"2010723",4941,2795,914,483,0.107491856677524
"2010724",4942,761,274,42,0.0474452554744526
"2010725",4943,2255,653,520,0.165653495440729
"2010726",4944,1721,810,107,0.0341047503045067
"2010727",4945,909,223,99,0.0636363636363636
"2010728",4946,886,355,120,0.1
"2010729",4947,182,52,29,0.132075471698113
"2010730",4948,2504,1117,195,0.0612423447069116
"2010731",4949,2936,732,1002,0.206711409395973
"2010732",4950,1928,756,253,0.0971128608923885
"2010733",4951,230,20,105,0.391304347826087
"2010734",4952,1751,617,246,0.107086614173228
"2010735",4953,1385,443,267,0.117903930131004
"2010736",4954,1292,480,263,0.161616161616162
"2010737",4955,52,18,16,0.0555555555555556
"2010738",4956,616,101,36,0.0952380952380952
"2010739",4957,2422,521,635,0.155470249520154
"2010740",4958,221,46,26,0.111111111111111
"2010741",4959,1632,412,714,0.248210023866348
"2010742",4960,1106,345,107,0.100864553314121
"2010743",4961,214,31,164,0.625
"2010744",4962,2040,843,207,0.0787309048178613
"2010745",4963,2514,1048,261,0.0723120837297812
"2010746",4964,697,191,106,0.0890052356020942
"2010747",4965,2689,750,564,0.149668874172185
"2010748",4966,1433,310,209,0.112956810631229
"2010749",4967,409,48,126,0.0566037735849057
"2010750",4968,785,207,131,0.133004926108374
"2010751",4969,2005,722,267,0.101788170563961
"2010752",4970,1502,481,412,0.170833333333333
"2010753",4971,492,156,80,0.106918238993711
"2010754",4972,1462,236,95,0.0168776371308017
"2010755",4973,2191,506,1181,0.371153846153846
"2010756",4974,1617,423,406,0.151162790697674
"2010757",4975,2339,580,357,0.0794701986754967
"2010758",4976,3478,1514,249,0.0592885375494071
"2010759",4977,2223,709,357,0.126255380200861
"2010760",4978,2134,986,69,0.0351966873706004
"2010761",4979,1553,795,93,0.0596273291925466
"2010762",4980,478,150,191,0.266666666666667
"2010763",4981,1228,248,858,0.565217391304348
"2010764",4982,1850,676,350,0.100151745068285
"2010765",4983,2708,610,404,0.135090609555189
"2010766",4984,422,68,339,0.71830985915493
"2010767",4985,89,12,37,0.333333333333333
"2010768",4986,2548,1032,185,0.0675024108003857
"2010769",4987,182,70,14,0.0845070422535211
"2010770",4988,335,56,177,0.357142857142857
"2010771",4989,1407,327,418,0.136942675159236
"2010772",4990,4378,2006,220,0.0476190476190476
"2010773",4991,2746,684,346,0.120991253644315
"2010774",4992,384,70,68,0.0714285714285714
"2010775",4993,2066,633,497,0.143302180685358
"2010776",4994,3086,1040,466,0.108986615678776
"2010777",4995,667,86,448,0.558139534883721
"2010778",4996,412,129,129,0.284615384615385
"2010779",4997,952,113,719,0.628318584070796
"2010780",4998,582,119,340,0.440677966101695
"2010781",4999,3633,901,1440,0.296691568836713
"2010782",5000,2249,738,353,0.09366391184573
"2010783",5001,483,113,159,0.206896551724138
"2010784",5002,1086,331,53,0.0234604105571848
"2010785",5003,154,51,35,0.14
"2010786",5004,1259,198,872,0.661538461538462
"2010787",5005,492,98,293,0.551020408163265
"2010788",5006,407,130,175,0.1
"2010789",5007,2945,955,353,0.090146750524109
"2010790",5008,2824,765,866,0.182165605095541
"2010791",5009,0,0,0,0
"2010792",5010,1894,495,1078,0.435387673956262
"2010793",5011,2508,688,1064,0.270622286541245
"2010794",5012,611,58,89,0.155172413793103
"2010795",5013,1226,212,914,0.626168224299065
"2010796",5014,2630,762,665,0.203921568627451
"2010797",5015,0,0,0,0
"2010798",5016,495,209,199,0.328502415458937
"2010799",5017,1280,411,274,0.100244498777506
